answer_id,visit_id,question_id,campaign_code,intervention_point_code,question_type,answer,expected_answer,created_at,updated_at_sys
338,72,28,CAM00004,PDV000054,T,OK,,2026-02-06,2026-04-25
339,72,24,CAM00004,PDV000054,T,,Si,2026-02-06,2026-04-25
340,72,33,CAM00004,PDV000054,M,Mejora altura,Si,2026-02-06,2026-04-25
341,72,31,CAM00004,PDV000054,S,4,,2026-02-06,2026-04-25
342,72,29,CAM00004,PDV000054,N,2,,2026-02-06,2026-04-25
343,73,27,CAM00004,PDV000064,N,60,,2026-01-20,2026-02-09
344,73,26,CAM00004,PDV000064,T,Titular disponible,No,2026-01-20,2026-02-09
345,73,24,CAM00004,PDV000064,T,OK,,2026-01-20,2026-02-09
346,73,28,CAM00004,PDV000064,T,,No,2026-01-20,2026-02-09
347,73,33,CAM00004,PDV000064,M,Sacar del cajon,,2026-01-20,2026-02-09
348,73,29,CAM00004,PDV000064,N,60,Si,2026-01-20,2026-02-09
349,74,24,CAM00004,PDV000080,T,Auxiliar de farmacia,No,2026-03-06,2026-03-13
350,74,33,CAM00004,PDV000080,M,,No,2026-03-06,2026-03-13
351,74,28,CAM00004,PDV000080,T,OK,,2026-03-06,2026-03-13
352,74,32,CAM00004,PDV000080,S,Auxiliar,,2026-03-06,2026-03-13
353,74,27,CAM00004,PDV000080,N,2,,2026-03-06,2026-03-13
354,74,25,CAM00004,PDV000080,T,Titular disponible,,2026-03-06,2026-03-13
355,74,29,CAM00004,PDV000080,N,45,Si,2026-03-06,2026-03-13
356,74,31,CAM00004,PDV000080,,7,,2026-03-06,2026-03-13
357,74,26,CAM00004,PDV000080,T,Titular disponible,No,2026-03-06,2026-03-13
358,74,30,CAM00004,PDV000080,S,Farmacia cerrada,,2026-03-06,2026-03-13
359,75,30,CAM00004,PDV000215,S,Rechaza formación,,2026-02-13,2026-04-14
360,75,26,CAM00004,PDV000215,T,OK,,2026-02-13,2026-04-14
361,75,,CAM00004,PDV000215,S,Titular,,2026-02-13,2026-04-14
362,75,29,CAM00004,PDV000215,N,20,No,2026-02-13,2026-04-14
363,75,33,CAM00004,PDV000215,M,Segundo espacio,No,2026-02-13,2026-04-14
364,75,28,CAM00004,PDV000215,T,Sin comentarios,,2026-02-13,2026-04-14
365,76,29,CAM00004,PDV000015,N, 15 ,,2026-02-18,2026-04-26
366,76,27,CAM00004,PDV000015,N,60,,2026-02-18,2026-04-26
367,76,25,CAM00004,PDV000015,T,Auxiliar de farmacia,,2026-02-18,2026-04-26
368,76,30,CAM00004,PDV000015,S,Rechaza formación,,2026-02-18,2026-04-26
369,76,26,CAM00004,PDV000015,,,,2026-02-18,2026-04-26
370,76,33,CAM00004,PDV000015,M,Sacar del cajon,,2026-02-18,2026-04-26
371,77,,CAM00004,PDV000150,T,Auxiliar de farmacia,,2026-01-28,2026-05-19
372,77,31,CAM00004,PDV000150,,"0, No esta expuesto",,2026-01-28,2026-05-19
373,77,24,CAM00004,PDV000150,T,OK,,2026-01-28,2026-05-19
374,77,25,CAM00004,PDV000150,T,Sin comentarios,,2026-01-28,2026-05-19
375,77,30,CAM00004,PDV000150,,Farmacia cerrada,,2026-01-28,2026-05-19
376,77,27,CAM00004,PDV000150,N,1,,2026-01-28,2026-05-19
377,78,24,CAM00004,PDV000245,T,Pendiente de confirmar,,2026-03-20,2026-05-18
378,78,29,CAM00004,PDV000245,N,1,No,2026-03-20,2026-05-18
379,78,28,CAM00004,PDV000245,T,OK,,2026-03-20,2026-05-18
380,78,31,CAM00004,PDV000245,S,10 o mas,,2026-03-20,2026-05-18
381,78,25,CAM00004,PDV000245,T,Sin comentarios,,2026-03-20,2026-05-18
382,78,30,CAM00004,PDV000245,S,Farmacia cerrada,Si,2026-03-20,2026-05-18
383,78,33,CAM00004,PDV000245,M,Mejora planograma,,2026-03-20,2026-05-18
384,78,32,CAM00004,PDV000245,S,,No,2026-03-20,2026-05-18
385,78,27,CAM00004,PDV000245,N,1,,2026-03-20,2026-05-18
386,78,26,CAM00004,PDV000245,T,Farmacéutico adjunto,No,2026-03-20,2026-05-18
387,79,29,CAM00004,PDV000010,N,15,Si,2026-03-03,2026-05-05
388,79,26,CAM00004,PDV000010,,Auxiliar de farmacia,No,2026-03-03,2026-05-05
389,79,24,CAM00004,PDV000010,T,Auxiliar de farmacia,Si,2026-03-03,2026-05-05
390,79,25,CAM00004,PDV000010,T,Titular disponible,,2026-03-03,2026-05-05
391,79,30,CAM00004,PDV000010,S,Farmacia cerrada ,,2026-03-03,2026-05-05
392,79,28,CAM00004,PDV000010,T,Sin comentarios,No,2026-03-03,2026-05-05
393,80,25,CAM00004,PDV000092,T,Sin comentarios,,2026-01-29,2026-04-25
394,80,33,CAM00004,PDV000092,M,Mejora planograma,Si,2026-01-29,2026-04-25
395,80,24,CAM00004,PDV000092,T,Sin comentarios,,2026-01-29,2026-04-25
396,80,26,CAM00004,PDV000092,T,Auxiliar de farmacia,Si,2026-01-29,2026-04-25
397,80,31,CAM00004,PDV000092,S,3,,2026-01-29,2026-04-25
398,80,27,CAM00004,PDV000092,N,15,No,2026-01-29,2026-04-25
399,80,29,CAM00004,PDV000092,N,20,,2026-01-29,2026-04-25
400,80,30,CAM00004,PDV000092,S,,No,2026-01-29,2026-04-25
401,80,32,CAM00004,PDV000092,S,,,2026-01-29,2026-04-25
402,80,28,CAM00004,PDV000092,T,Auxiliar de farmacia,,2026-01-29,2026-04-25
403,81,25,CAM00004,PDV000190,T,Pendiente de confirmar,,2026-02-07,2026-04-15
404,81,27,CAM00004,PDV000190,N,90,Si,2026-02-07,2026-04-15
405,81,28,CAM00004,PDV000190,T,Titular disponible,Si,2026-02-07,2026-04-15
406,81,,CAM00004,PDV000190,M,Segundo espacio,,2026-02-07,2026-04-15
407,81,24,CAM00004,PDV000190,T,Auxiliar de farmacia,No,2026-02-07,2026-04-15
408,81,32,CAM00004,PDV000190,S,Titular,,2026-02-07,2026-04-15
409,81,31,CAM00004,PDV000190,S,1,,2026-02-07,2026-04-15
410,81,26,CAM00004,PDV000190,T,OK,No,2026-02-07,2026-04-15
411,81,29,CAM00004,PDV000190,N,2,,2026-02-07,2026-04-15
412,81,30,CAM00004,PDV000190,,No es una farmacia,,2026-02-07,2026-04-15
413,82,27,CAM00004,PDV000048,N,10,Si,2026-03-18,2026-05-03
414,82,29,CAM00004,PDV000048,N,20,No,2026-03-18,2026-05-03
415,82,28,CAM00004,PDV000048,T,Sin comentarios,,2026-03-18,2026-05-03
416,82,24,CAM00004,PDV000048,T,Pendiente de confirmar,,2026-03-18,2026-05-03
417,82,26,CAM00004,PDV000048,T,Titular disponible,,2026-03-18,2026-05-03
418,82,32,CAM00004,PDV000048,S,Otro,,2026-03-18,2026-05-03
419,83,30,CAM00004,PDV000076,S,Formación OK,No,2026-03-13,2026-04-19
420,83,24,CAM00004,PDV000076,T,OK,No,2026-03-13,2026-04-19
421,83,32,CAM00004,PDV000076,S,Adjunto,Si,2026-03-13,2026-04-19
422,83,29,CAM00004,PDV000076,N,20,,2026-03-13,2026-04-19
423,83,26,CAM00004,PDV000076,T,Titular disponible,,2026-03-13,2026-04-19
424,83,31,CAM00004,PDV000076,S,10 o mas,No,2026-03-13,2026-04-19
425,84,,CAM00004,PDV000146,T,OK,No,2026-03-15,2026-05-10
426,84,28,CAM00004,PDV000146,T,OK,,2026-03-15,2026-05-10
427,84,29,CAM00004,PDV000146,N,10,,2026-03-15,2026-05-10
428,84,33,CAM00004,PDV000146,M,Mejora altura,,2026-03-15,2026-05-10
429,84,31,CAM00004,PDV000146,S,8,No,2026-03-15,2026-05-10
430,84,25,CAM00004,PDV000146,T,Pendiente de confirmar,Si,2026-03-15,2026-05-10
431,85,29,CAM00004,PDV000038,N,1,No,2026-01-23,2026-03-02
432,85,27,CAM00004,PDV000038,N, 20 ,No,2026-01-23,2026-03-02
433,85,26,CAM00004,PDV000038,T,OK,,2026-01-23,2026-03-02
434,85,,CAM00004,PDV000038,S,6,Si,2026-01-23,2026-03-02
435,85,33,CAM00004,PDV000038,M,Segundo espacio,Si,2026-01-23,2026-03-02
436,85,28,CAM00004,PDV000038,,Farmacéutico adjunto,Si,2026-01-23,2026-03-02
437,86,31,CAM00004,PDV000206,S,6,,2026-02-16,2026-04-21
438,86,32,CAM00004,PDV000206,S,Auxiliar,No,2026-02-16,2026-04-21
439,87,24,CAM00004,PDV000138,T,Titular disponible,,2026-02-26,2026-04-26
440,87,32,CAM00004,PDV000138,S,Auxiliar,,2026-02-26,2026-04-26
441,87,26,CAM00004,PDV000138,T,Farmacéutico adjunto,,2026-02-26,2026-04-26
442,87,30,CAM00004,PDV000138,S,Farmacia cerrada,Si,2026-02-26,2026-04-26
443,87,25,CAM00004,PDV000138,T,Sin comentarios,,2026-02-26,2026-04-26
444,87,27,CAM00004,PDV000138,N,,Si,2026-02-26,2026-04-26
445,88,33,CAM00004,PDV000245,M,Mejora planograma,,2026-01-09,2026-05-14
446,88,28,CAM00004,PDV000245,T,Titular disponible,Si,2026-01-09,2026-05-14
447,88,30,CAM00004,PDV000245,S,No es una farmacia,,2026-01-09,2026-05-14
448,88,27,CAM00004,PDV000245,N,20,,2026-01-09,2026-05-14
449,88,24,CAM00004,PDV000245,T,Farmacéutico adjunto,,2026-01-09,2026-05-14
450,88,29,CAM00004,PDV000245,,20,,2026-01-09,2026-05-14
451,89,25,CAM00004,PDV000181,T,Auxiliar de farmacia,,2026-02-21,2026-04-06
452,89,27,CAM00004,PDV000181,N,20,No,2026-02-21,2026-04-06
453,89,30,CAM00004,PDV000181,S,Rechaza formación,,2026-02-21,2026-04-06
454,89,28,CAM00004,PDV000181,T,Pendiente de confirmar,,2026-02-21,2026-04-06
455,89,31,CAM00004,PDV000181,S,5,,2026-02-21,2026-04-06
456,89,29,CAM00004,PDV000181,N,60,No,2026-02-21,2026-04-06
457,90,25,CAM00004,PDV000249,T,Farmacéutico adjunto,,2025-12-31,2026-02-16
458,90,32,CAM00004,PDV000249,S,,No,2025-12-31,2026-02-16
459,90,27,CAM00004,PDV000249,N, 90 ,,2025-12-31,2026-02-16
460,90,31,CAM00004,PDV000249,S,3,Si,2025-12-31,2026-02-16
461,90,26,CAM00004,PDV000249,T,,No,2025-12-31,2026-02-16
462,90,29,CAM00004,PDV000249,N,5,,2025-12-31,2026-02-16
463,91,27,CAM00004,PDV000167,N,90,Si,2026-01-02,2026-04-04
464,91,32,CAM00004,PDV000167,S,Auxiliar,Si,2026-01-02,2026-04-04
465,91,24,CAM00004,PDV000167,T,Titular disponible,,2026-01-02,2026-04-04
466,91,26,CAM00004,PDV000167,T,OK,No,2026-01-02,2026-04-04
467,91,25,CAM00004,PDV000167,T,Titular disponible,No,2026-01-02,2026-04-04
468,91,33,CAM00004,PDV000167,,Ampliar facings,,2026-01-02,2026-04-04
469,92,29,CAM00004,PDV000182,N,15,,2026-01-21,2026-01-25
470,92,24,CAM00004,PDV000182,T,Pendiente de confirmar,Si,2026-01-21,2026-01-25
471,92,25,CAM00004,PDV000182,T,OK,Si,2026-01-21,2026-01-25
472,92,27,CAM00004,PDV000182,N,15,No,2026-01-21,2026-01-25
473,92,26,CAM00004,PDV000182,T,Auxiliar de farmacia,Si,2026-01-21,2026-01-25
474,92,30,CAM00004,PDV000182,,Formación OK,Si,2026-01-21,2026-01-25
475,93,25,CAM00004,PDV000016,,OK,,2026-03-14,2026-04-27
476,93,29,CAM00004,PDV000016,N,20,Si,2026-03-14,2026-04-27
477,93,27,CAM00004,PDV000016,N,5,,2026-03-14,2026-04-27
478,93,24,CAM00004,PDV000016,T,Sin comentarios,,2026-03-14,2026-04-27
479,93,31,CAM00004,PDV000016,,4,No,2026-03-14,2026-04-27
480,93,,CAM00004,PDV000016,S,Adjunto,No,2026-03-14,2026-04-27
481,94,28,CAM00004,PDV000047,T,Titular disponible,Si,2026-03-05,2026-03-09
482,94,30,CAM00004,PDV000047,,Rechaza formación,,2026-03-05,2026-03-09
483,94,32,CAM00004,PDV000047,S,Auxiliar,,2026-03-05,2026-03-09
484,94,27,CAM00004,PDV000047,N,30,No,2026-03-05,2026-03-09
485,94,29,CAM00004,PDV000047,N,5,,2026-03-05,2026-03-09
486,94,24,CAM00004,PDV000047,T,OK,,2026-03-05,2026-03-09
487,94,33,CAM00004,PDV000047,M,Segundo espacio,,2026-03-05,2026-03-09
488,94,26,CAM00004,PDV000047,T,Auxiliar de farmacia,,2026-03-05,2026-03-09
489,94,25,CAM00004,PDV000047,T,Farmacéutico adjunto,Si,2026-03-05,2026-03-09
490,94,31,CAM00004,PDV000047,S,4,No,2026-03-05,2026-03-09
491,95,25,CAM00004,PDV000228,T,Sin comentarios,,2026-03-05,2026-05-19
492,95,29,CAM00004,PDV000228,N,60,No,2026-03-05,2026-05-19
493,95,33,CAM00004,PDV000228,M,Ampliar facings,,2026-03-05,2026-05-19
494,95,30,CAM00004,PDV000228,S,Formación OK,,2026-03-05,2026-05-19
495,95,24,CAM00004,PDV000228,T,Pendiente de confirmar,,2026-03-05,2026-05-19
496,95,26,CAM00004,PDV000228,T,Auxiliar de farmacia,,2026-03-05,2026-05-19
497,96,32,CAM00004,PDV000201,S,Otro,,2026-02-14,2026-05-05
498,96,28,CAM00004,PDV000201,T,Sin comentarios,,2026-02-14,2026-05-05
499,96,33,CAM00004,PDV000201,M,Mejora altura,,2026-02-14,2026-05-05
500,96,,CAM00004,PDV000201,T,Sin comentarios,,2026-02-14,2026-05-05
501,96,31,CAM00004,PDV000201,S,2,No,2026-02-14,2026-05-05
502,96,29,CAM00004,PDV000201,,,,2026-02-14,2026-05-05
503,97,28,CAM00004,PDV000218,T,Auxiliar de farmacia,,2026-01-12,2026-02-19
504,97,31,CAM00004,PDV000218,S,5,Si,2026-01-12,2026-02-19
505,97,33,CAM00004,PDV000218,M,Mejora altura,,2026-01-12,2026-02-19
506,97,25,CAM00004,PDV000218,T,Auxiliar de farmacia,No,2026-01-12,2026-02-19
507,97,27,CAM00004,PDV000218,N,20,,2026-01-12,2026-02-19
508,97,24,CAM00004,PDV000218,T,Titular disponible,,2026-01-12,2026-02-19
509,98,32,CAM00004,,S,Otro,,2026-03-22,2026-04-24
510,98,25,CAM00004,,T,Farmacéutico adjunto,No,2026-03-22,2026-04-24
511,98,24,CAM00004,,T,Auxiliar de farmacia,,2026-03-22,2026-04-24
512,98,28,CAM00004,,T,Auxiliar de farmacia,,2026-03-22,2026-04-24
513,98,29,CAM00004,,N,30,,2026-03-22,2026-04-24
514,98,26,CAM00004,,T,OK,,2026-03-22,2026-04-24
515,99,30,CAM00004,PDV000049,S,Formación OK,No,2026-01-06,2026-04-27
516,99,27,CAM00004,PDV000049,N,10,,2026-01-06,2026-04-27
517,99,32,CAM00004,PDV000049,S,Auxiliar,,2026-01-06,2026-04-27
518,99,33,CAM00004,PDV000049,M,Mejora planograma,,2026-01-06,2026-04-27
519,99,28,CAM00004,PDV000049,T,Auxiliar de farmacia,,2026-01-06,2026-04-27
520,99,31,CAM00004,PDV000049,S,"0, No tienen stock",,2026-01-06,2026-04-27
521,100,32,CAM00004,PDV000135,S,Auxiliar,,2026-03-02,2026-03-08
522,100,24,CAM00004,PDV000135,T,,,2026-03-02,2026-03-08
523,100,25,CAM00004,PDV000135,T,Titular disponible,,2026-03-02,2026-03-08
524,100,29,CAM00004,PDV000135,N,,,2026-03-02,2026-03-08
525,100,31,CAM00004,PDV000135,S,1,No,2026-03-02,2026-03-08
526,100,,CAM00004,PDV000135,T,Titular disponible,,2026-03-02,2026-03-08
527,101,32,CAM00004,PDV000237,S,Adjunto,No,2026-01-02,2026-03-10
528,101,28,CAM00004,PDV000237,T,Auxiliar de farmacia,,2026-01-02,2026-03-10
529,101,26,CAM00004,PDV000237,T,Auxiliar de farmacia,,2026-01-02,2026-03-10
530,101,27,CAM00004,PDV000237,N,20,No,2026-01-02,2026-03-10
531,101,30,CAM00004,PDV000237,S,Farmacia cerrada ,,2026-01-02,2026-03-10
532,101,,CAM00004,PDV000237,M,Mejora planograma,,2026-01-02,2026-03-10
533,101,29,CAM00004,PDV000237,N,90,,2026-01-02,2026-03-10
534,101,24,CAM00004,PDV000237,T,Auxiliar de farmacia,,2026-01-02,2026-03-10
535,101,31,CAM00004,PDV000237,S,"0, No tienen stock",,2026-01-02,2026-03-10
536,101,25,CAM00004,PDV000237,T,Pendiente de confirmar,,2026-01-02,2026-03-10
537,102,26,CAM00004,PDV000172,T,Pendiente de confirmar,No,2026-03-18,2026-04-06
538,102,30,CAM00004,PDV000172,S,Formación OK,No,2026-03-18,2026-04-06
539,102,28,CAM00004,PDV000172,T,OK,No,2026-03-18,2026-04-06
540,102,33,CAM00004,PDV000172,M,Mejora altura,,2026-03-18,2026-04-06
541,102,29,CAM00004,PDV000172,,30,Si,2026-03-18,2026-04-06
542,102,24,CAM00004,PDV000172,T,Auxiliar de farmacia,,2026-03-18,2026-04-06
543,103,25,CAM00004,PDV000003,T,Pendiente de confirmar,,2026-03-14,2026-04-07
544,103,27,CAM00004,PDV000003,N,45,,2026-03-14,2026-04-07
545,103,28,CAM00004,PDV000003,T,OK,,2026-03-14,2026-04-07
546,103,30,CAM00004,PDV000003,S,Formación OK,Si,2026-03-14,2026-04-07
547,103,24,CAM00004,PDV000003,T,Sin comentarios,Si,2026-03-14,2026-04-07
548,103,32,CAM00004,PDV000003,S,Otro,No,2026-03-14,2026-04-07
549,104,27,CAM00004,PDV000242,N,10,,2026-01-18,2026-05-10
550,104,24,CAM00004,PDV000242,T,,,2026-01-18,2026-05-10
551,104,33,CAM00004,PDV000242,,Mejora planograma,,2026-01-18,2026-05-10
552,104,32,CAM00004,PDV000242,S,Titular,,2026-01-18,2026-05-10
553,104,,CAM00004,PDV000242,T,OK,,2026-01-18,2026-05-10
554,104,28,CAM00004,PDV000242,T,Auxiliar de farmacia,,2026-01-18,2026-05-10
555,105,43,CAM00005,PDV000052,T,Auxiliar de farmacia,,2026-03-17,2026-05-06
556,105,36,CAM00005,PDV000052,M,Mejora altura,No,2026-03-17,2026-05-06
557,105,40,CAM00005,PDV000052,T,Pendiente de confirmar,,2026-03-17,2026-05-06
558,105,44,CAM00005,PDV000052,,Farmacia orientada dermo,,2026-03-17,2026-05-06
559,105,34,CAM00005,PDV000052,S,5,Si,2026-03-17,2026-05-06
560,105,41,CAM00005,PDV000052,S,5,No,2026-03-17,2026-05-06
561,105,39,CAM00005,PDV000052,S,No quiere PLV ,,2026-03-17,2026-05-06
562,105,38,CAM00005,PDV000052,M,No necesitan nada,Si,2026-03-17,2026-05-06
563,105,37,CAM00005,PDV000052,N,15,,2026-03-17,2026-05-06
564,105,35,CAM00005,PDV000052,T,OK,,2026-03-17,2026-05-06
565,105,42,CAM00005,PDV000052,S,"0, No tienen stock",,2026-03-17,2026-05-06
566,106,42,CAM00005,PDV000114,S,"0, No esta expuesto ",,2026-01-31,2026-02-28
567,106,41,CAM00005,PDV000114,S,,,2026-01-31,2026-02-28
568,106,39,CAM00005,PDV000114,S,Visita OK,,2026-01-31,2026-02-28
569,106,34,CAM00005,PDV000114,S,7,,2026-01-31,2026-02-28
570,106,40,CAM00005,PDV000114,T,,,2026-01-31,2026-02-28
571,106,38,CAM00005,PDV000114,M,Strefen,,2026-01-31,2026-02-28
572,106,44,CAM00005,PDV000114,S,Farmacia blanca,,2026-01-31,2026-02-28
573,107,36,CAM00005,PDV000165,M,Mejora planograma,,2026-05-07,2026-05-19
574,107,43,CAM00005,PDV000165,T,Auxiliar de farmacia,,2026-05-07,2026-05-19
575,107,35,CAM00005,PDV000165,T,Pendiente de confirmar,,2026-05-07,2026-05-19
576,107,40,CAM00005,PDV000165,T,Sin comentarios,No,2026-05-07,2026-05-19
577,107,38,CAM00005,PDV000165,,No necesitan nada,,2026-05-07,2026-05-19
578,107,39,CAM00005,PDV000165,,En obras,,2026-05-07,2026-05-19
579,107,44,CAM00005,PDV000165,S,,Si,2026-05-07,2026-05-19
580,108,38,CAM00005,PDV000143,M,No necesitan nada,Si,2026-02-21,2026-05-19
581,108,35,CAM00005,PDV000143,T,Farmacéutico adjunto,,2026-02-21,2026-05-19
582,108,40,CAM00005,PDV000143,T,Auxiliar de farmacia,,2026-02-21,2026-05-19
583,108,42,CAM00005,PDV000143,S,10 o mas,,2026-02-21,2026-05-19
584,108,39,CAM00005,PDV000143,S,No permiten por falta de stock,,2026-02-21,2026-05-19
585,108,41,CAM00005,PDV000143,S,,,2026-02-21,2026-05-19
586,108,36,CAM00005,PDV000143,,Sacar del cajon,Si,2026-02-21,2026-05-19
587,108,43,CAM00005,PDV000143,T,Titular disponible,Si,2026-02-21,2026-05-19
588,108,34,CAM00005,PDV000143,S,4,,2026-02-21,2026-05-19
589,108,37,CAM00005,PDV000143,N,90,,2026-02-21,2026-05-19
590,108,44,CAM00005,PDV000143,,Farmacia con producto expuesto,,2026-02-21,2026-05-19
591,109,41,CAM00005,PDV000002,S,4,Si,2026-02-12,2026-05-12
592,109,,CAM00005,PDV000002,S,Escaparate ocupado,,2026-02-12,2026-05-12
593,109,38,CAM00005,PDV000002,M,No necesitan nada,,2026-02-12,2026-05-12
594,109,44,CAM00005,PDV000002,S,Farmacia pequeña,,2026-02-12,2026-05-12
595,109,42,CAM00005,PDV000002,S,3,,2026-02-12,2026-05-12
596,109,34,CAM00005,PDV000002,S,4,,2026-02-12,2026-05-12
597,109,43,CAM00005,PDV000002,T,Farmacéutico adjunto,,2026-02-12,2026-05-12
598,109,35,CAM00005,PDV000002,T,Pendiente de confirmar,Si,2026-02-12,2026-05-12
599,109,36,CAM00005,PDV000002,M,,Si,2026-02-12,2026-05-12
600,109,37,CAM00005,PDV000002,N,,,2026-02-12,2026-05-12
601,109,40,CAM00005,PDV000002,T,Farmacéutico adjunto,,2026-02-12,2026-05-12
602,110,34,CAM00005,PDV000100,S,1,,2026-04-03,2026-04-22
603,110,38,CAM00005,PDV000100,M,Gaviscon,,2026-04-03,2026-04-22
604,111,35,CAM00005,PDV000188,T,Farmacéutico adjunto,,2026-04-04,2026-04-15
605,111,34,CAM00005,PDV000188,S,4,,2026-04-04,2026-04-15
606,111,42,CAM00005,PDV000188,,5,,2026-04-04,2026-04-15
607,111,44,CAM00005,PDV000188,S,Farmacia de pueblo,,2026-04-04,2026-04-15
608,111,40,CAM00005,PDV000188,T,Farmacéutico adjunto,,2026-04-04,2026-04-15
609,111,39,CAM00005,PDV000188,S,Escaparate ocupado,,2026-04-04,2026-04-15
610,111,37,CAM00005,PDV000188,N,15,,2026-04-04,2026-04-15
611,112,41,CAM00005,PDV000161,S,9,No,2026-05-02,2026-05-10
612,112,37,CAM00005,PDV000161,N,1,Si,2026-05-02,2026-05-10
613,112,39,CAM00005,PDV000161,S,Visita OK,Si,2026-05-02,2026-05-10
614,112,35,CAM00005,PDV000161,T,Titular disponible,,2026-05-02,2026-05-10
615,112,43,CAM00005,PDV000161,T,OK,,2026-05-02,2026-05-10
616,112,42,CAM00005,PDV000161,S,2,No,2026-05-02,2026-05-10
617,112,40,CAM00005,PDV000161,T,Sin comentarios,Si,2026-05-02,2026-05-10
618,113,44,CAM00005,PDV000183,S,Farmacia con producto expuesto,Si,2026-02-08,2026-05-06
619,113,43,CAM00005,PDV000183,T,OK,Si,2026-02-08,2026-05-06
620,113,39,CAM00005,PDV000183,S,No dispone de escaparate,,2026-02-08,2026-05-06
621,113,37,CAM00005,PDV000183,N,1,,2026-02-08,2026-05-06
622,113,35,CAM00005,PDV000183,T,Pendiente de confirmar,,2026-02-08,2026-05-06
623,113,38,CAM00005,PDV000183,M,No necesitan nada,,2026-02-08,2026-05-06
624,113,36,CAM00005,PDV000183,M,Ampliar facings,,2026-02-08,2026-05-06
625,114,,CAM00005,PDV000077,M,Strepsils,No,2026-03-13,2026-04-17
626,114,35,CAM00005,PDV000077,T,Farmacéutico adjunto,No,2026-03-13,2026-04-17
627,114,40,CAM00005,PDV000077,T,,No,2026-03-13,2026-04-17
628,114,41,CAM00005,PDV000077,S,4,Si,2026-03-13,2026-04-17
629,114,37,CAM00005,PDV000077,N,10,,2026-03-13,2026-04-17
630,114,43,CAM00005,PDV000077,T,Farmacéutico adjunto,,2026-03-13,2026-04-17
631,114,34,CAM00005,PDV000077,S,"0, No tienen stock",,2026-03-13,2026-04-17
632,114,42,CAM00005,PDV000077,S,2 ,,2026-03-13,2026-04-17
633,114,36,CAM00005,PDV000077,M,Mejora altura,No,2026-03-13,2026-04-17
634,114,39,CAM00005,PDV000077,S,No dispone de escaparate,,2026-03-13,2026-04-17
635,114,44,CAM00005,PDV000077,S,Farmacia orientada dermo,,2026-03-13,2026-04-17
636,115,41,CAM00005,PDV000175,S,2,,2026-04-16,2026-05-11
637,115,35,CAM00005,PDV000175,T,,Si,2026-04-16,2026-05-11
638,115,37,CAM00005,PDV000175,N,90,Si,2026-04-16,2026-05-11
639,115,39,CAM00005,PDV000175,S,Material entregado en mano,,2026-04-16,2026-05-11
640,115,44,CAM00005,PDV000175,S,Otro,,2026-04-16,2026-05-11
641,115,40,CAM00005,PDV000175,T,Pendiente de confirmar,,2026-04-16,2026-05-11
642,115,43,CAM00005,PDV000175,T,Auxiliar de farmacia,No,2026-04-16,2026-05-11
643,116,36,CAM00005,,M,Segundo espacio,,2026-05-06,2026-05-17
644,116,38,CAM00005,,M,Reflex Gel,,2026-05-06,2026-05-17
645,116,39,CAM00005,,S,Material entregado en mano,No,2026-05-06,2026-05-17
646,116,44,CAM00005,,S,Otro,No,2026-05-06,2026-05-17
647,116,41,CAM00005,,S,1,,2026-05-06,2026-05-17
648,116,43,CAM00005,,T,Titular disponible,,2026-05-06,2026-05-17
649,116,42,CAM00005,,S,"0, No tienen stock",,2026-05-06,2026-05-17
650,116,34,CAM00005,,S,4,No,2026-05-06,2026-05-17
651,116,,CAM00005,,T,Titular disponible,,2026-05-06,2026-05-17
652,116,37,CAM00005,,N,60,Si,2026-05-06,2026-05-17
653,116,,CAM00005,,T,,,2026-05-06,2026-05-17
654,117,43,CAM00005,PDV000213,T,Sin comentarios,,2026-05-06,2026-05-18
655,117,34,CAM00005,PDV000213,S,7,,2026-05-06,2026-05-18
656,117,40,CAM00005,PDV000213,T,OK,,2026-05-06,2026-05-18
657,117,38,CAM00005,PDV000213,,Gavinatura,,2026-05-06,2026-05-18
658,117,42,CAM00005,PDV000213,S,"0, No lo trabajan",Si,2026-05-06,2026-05-18
659,117,44,CAM00005,PDV000213,S,Farmacia blanca,,2026-05-06,2026-05-18
660,117,41,CAM00005,PDV000213,S,"0, No lo trabajan ",,2026-05-06,2026-05-18
661,118,36,CAM00005,PDV000072,M,Ampliar facings ,Si,2026-04-10,2026-05-08
662,118,42,CAM00005,PDV000072,S,4,,2026-04-10,2026-05-08
663,118,40,CAM00005,PDV000072,T,Sin comentarios,,2026-04-10,2026-05-08
664,118,41,CAM00005,PDV000072,S,2,Si,2026-04-10,2026-05-08
665,118,39,CAM00005,PDV000072,S,No permiten por falta de stock ,No,2026-04-10,2026-05-08
666,118,35,CAM00005,PDV000072,T,Pendiente de confirmar,No,2026-04-10,2026-05-08
667,118,43,CAM00005,PDV000072,T,Farmacéutico adjunto,,2026-04-10,2026-05-08
668,119,39,CAM00005,PDV000113,S,Revisita,,2026-05-15,2026-05-16
669,119,42,CAM00005,PDV000113,S,7,No,2026-05-15,2026-05-16
670,119,37,CAM00005,PDV000113,N,5,,2026-05-15,2026-05-16
671,119,38,CAM00005,PDV000113,M,Strefen,,2026-05-15,2026-05-16
672,119,41,CAM00005,PDV000113,S,1,Si,2026-05-15,2026-05-16
673,119,35,CAM00005,PDV000113,T,,,2026-05-15,2026-05-16
674,119,43,CAM00005,PDV000113,T,Auxiliar de farmacia,Si,2026-05-15,2026-05-16
